Id,SalePrice
1758,153234.69
1759,176206.64
1760,162590.58
1761,145627.11
1762,160940.7
1763,175035.69
1764,112040.65
1765,165687.39
1766,167445.45
1767,231820.77
1768,138157.58
1769,184488.2
1770,148607.56
1771,125007.59
1772,134101.08
1773,138352.4
1774,124057.09
1775,137573.27
1776,127028.586
1777,107274.03
1778,129734.664
1779,113932.664
1780,177836.02
1781,135584.28
1782,92944.63
1783,122882.52
1784,97277.98
1785,125853.625
1786,144078.03
1787,143679.58
1788,49086.09
1789,94804.664
1790,92558.836
1791,145594.81
1792,153093.52
1793,139235.78
1794,141350.27
1795,141672.73
1796,122295.43
1797,117260.28
1798,123426.08
1799,113906.24
1800,116256.86
1801,126565.8
1802,149215.39
1803,135930.08
1804,143499.48
1805,134561.73
1806,114947.36
1807,148571.48
1808,132184.77
1809,121124.914
1810,135268.16
1811,104891.21
1812,98240.12
1813,126216.09
1814,98459.31
1815,49933.707
1816,92803.27
1817,117172.38
1818,139985.53
1819,114328.36
1820,58069.156
1821,112306.336
1822,174983.62
1823,45530.473
1824,124011.82
1825,134329.75
1826,105751.66
1827,96849.07
1828,145323.8
1829,131839.38
1830,154840.72
1831,161230.42
1832,99142.51
1833,145734.25
1834,120891.79
1835,134823.81
1836,125065.56
1837,77668.22
1838,144021.81
1839,76746.69
1840,165578.52
1841,142156.69
1842,68561.17
1843,139684.3
1844,128610.57
1845,163523.08
1846,161712.3
1847,169271.69
1848,54147.086
1849,128273.805
1850,125712.586
1851,151726.67
1852,122294.69
1853,131112.4
1854,167588.53
1855,160330.52
1856,234617.81
1857,169448.1
1858,131129.27
1859,116291.36
1860,159248.47
1861,115573.89
1862,263923.44
1863,254610.72
1864,254610.72
1865,323883.78
1866,320186.62
1867,255152.36
1868,301532.0
1869,192618.03
1870,244763.7
1871,280845.88
1872,168618.61
1873,264572.3
1874,138566.02
1875,199004.52
1876,189759.62
1877,206020.4
1878,215335.42
1879,141404.4
1880,129074.79
1881,233996.6
1882,265024.03
1883,196569.12
1884,214504.11
1885,253619.47
1886,291500.16
1887,197974.08
1888,270677.44
1889,159013.05
1890,130705.94
1891,141910.03
1892,97696.88
1893,133521.61
1894,126917.98
1895,165355.22
1896,126071.45
1897,107093.08
1898,114569.77
1899,155035.39
1900,156893.31
1901,194376.92
1902,138637.69
1903,210483.11
1904,142079.64
1905,196392.14
1906,193498.02
1907,211339.08
1908,126065.56
1909,141505.88
1910,131368.9
1911,215827.03
1912,302390.8
1913,145467.06
1914,67999.586
1915,294775.16
1916,58891.555
1917,279962.62
1918,138447.16
1919,154613.28
1920,154229.22
1921,392236.44
1922,299441.97
1923,221139.25
1924,244128.98
1925,197454.0
1926,388942.44
1927,144606.52
1928,170134.36
1929,125595.625
1930,128188.28
1931,138748.86
1932,135217.77
1933,187026.3
1934,184424.58
1935,179193.23
1936,192756.8
1937,201604.42
1938,182237.77
1939,244561.52
1940,182860.81
1941,183204.3
1942,217501.16
1943,212528.98
1944,317072.25
1945,373080.5
1946,183622.12
1947,334396.7
1948,202429.02
1949,251188.8
1950,180496.95
1951,308021.9
1952,260273.72
1953,169747.11
1954,195035.14
1955,136893.73
1956,293557.53
1957,155763.02
1958,318787.4
1959,134558.52
1960,122823.664
1961,115697.83
1962,98088.055
1963,106035.67
1964,123235.33
1965,152834.53
1966,140895.0
1967,294290.56
1968,454425.47
1969,377867.4
1970,495324.3
1971,479895.6
1972,363932.6
1973,259980.31
1974,333370.1
1975,500944.16
1976,275299.88
1977,341071.34
1978,297867.12
1979,313165.22
1980,205825.42
1981,348718.38
1982,234288.14
1983,198914.34
1984,159743.31
1985,200769.44
1986,199346.95
1987,177886.4
1988,176323.9
1989,188227.88
1990,220113.58
1991,216182.34
1992,212411.45
1993,165188.34
1994,252965.58
1995,177297.28
1996,256957.86
1997,311380.44
1998,371476.4
1999,262343.2
2000,310681.47
2001,276455.6
2002,239156.28
2003,250626.34
2004,285620.12
2005,249116.84
2006,230697.62
2007,253915.89
2008,203510.2
2009,192744.02
2010,186951.14
2011,141358.08
2012,173245.62
2013,189992.83
2014,187715.47
2015,205595.8
2016,192082.7
2017,207087.31
2018,123923.68
2019,128569.07
2020,110207.695
2021,111498.125
2022,202479.16
2023,136530.53
2024,242524.39
2025,370211.72
2026,174790.84
2027,146071.58
2028,147542.9
2029,178788.66
2030,299171.7
2031,255127.11
2032,275673.6
2033,291702.4
2034,170694.16
2035,224987.33
2036,212212.11
2037,218170.52
2038,302265.9
2039,232768.97
2040,382706.03
2041,264514.34
2042,195242.64
2043,169590.86
2044,184384.14
2045,239963.34
2046,132080.27
2047,152094.47
2048,131053.336
2049,138893.25
2050,186607.16
2051,97152.92
2052,127709.1
2053,153628.61
2054,90089.66
2055,167396.03
2056,127856.29
2057,115939.59
2058,242430.92
2059,125508.74
2060,167198.02
2061,182729.64
2062,135380.23
2063,122372.1
2064,140700.66
2065,126940.98
2066,177624.5
2067,119822.016
2068,137068.2
2069,78939.61
2070,104805.94
2071,90511.16
2072,115189.19
2073,144426.52
2074,196682.81
2075,142309.77
2076,111203.336
2077,148795.84
2078,127439.56
2079,122464.06
2080,108466.78
2081,122414.05
2082,109507.16
2083,138232.64
2084,111088.484
2085,117849.71
2086,108432.14
2087,119117.24
2088,104819.31
2089,75339.586
2090,133767.47
2091,131325.53
2092,133101.22
2093,140612.11
2094,120551.016
2095,152717.62
2096,64808.39
2097,96713.31
2098,153362.1
2099,52286.78
2100,108439.875
2101,115999.16
2102,120953.375
2103,100216.86
2104,122108.7
2105,129947.125
2106,68109.49
2107,243928.11
2108,125169.945
2109,114744.375
2110,136072.02
2111,134610.53
2112,135538.34
2113,121286.5
2114,99422.0
2115,157066.7
2116,113259.016
2117,161565.45
2118,121971.19
2119,104631.75
2120,114421.78
2121,109445.836
2122,108577.88
2123,70729.39
2124,182622.77
2125,111626.27
2126,172051.81
2127,162371.3
2128,125997.32
2129,86510.35
2130,150735.45
2131,154473.02
2132,117282.836
2133,120031.95
2134,127001.234
2135,101067.35
2136,57992.29
2137,109423.56
2138,144933.89
2139,146256.42
2140,141311.4
2141,138163.25
2142,135330.62
2143,141758.03
2144,107505.516
2145,136904.27
2146,158705.06
2147,146138.94
2148,128298.195
2149,151263.77
2150,239047.81
2151,112968.414
2152,220895.19
2153,173424.2
2154,118399.24
2155,135687.56
2156,254720.53
2157,225341.48
2158,259944.23
2159,200584.84
2160,166104.45
2161,239975.45
2162,398093.3
2163,358055.75
2164,259611.62
2165,185283.75
2166,145890.03
2167,208672.52
2168,208514.66
2169,196077.03
2170,233140.45
2171,154076.28
2172,138026.78
2173,189035.67
2174,225111.88
2175,302271.94
2176,320781.28
2177,258060.17
2178,208723.11
2179,134308.47
2180,196375.69
2181,186193.25
2182,230038.58
2183,201110.16
2184,128629.78
2185,119593.72
2186,147636.2
2187,146777.31
2188,153292.69
2189,208917.17
2190,65995.445
2191,70065.945
2192,86939.09
2193,113592.52
2194,100234.34
2195,114504.39
2196,88955.7
2197,105036.58
2198,139341.92
2199,166128.86
2200,149927.08
2201,152023.08
2202,207652.4
2203,161928.75
2204,215542.38
2205,108847.85
2206,134952.83
2207,232136.22
2208,267360.16
2209,225752.75
2210,137629.14
2211,107714.11
2212,105425.85
2213,106511.48
2214,134182.67
2215,95901.01
2216,140109.64
2217,97824.08
2218,88419.18
2219,74661.06
2220,80494.82
2221,290936.4
2222,226424.33
2223,262418.3
2224,225862.06
2225,119577.02
2226,178685.7
2227,192364.67
2228,262500.6
2229,261139.72
2230,165939.27
2231,218810.17
2232,176933.95
2233,191341.12
2234,257751.75
2235,197162.62
2236,274757.72
2237,369896.0
2238,169777.66
2239,110383.13
2240,151305.64
2241,172851.55
2242,129433.125
2243,137035.55
2244,110437.37
2245,105284.25
2246,159673.34
2247,112213.445
2248,120479.76
2249,120090.95
2250,131928.95
2251,129521.12
2252,181333.08
2253,154032.86
2254,183565.4
2255,194467.45
2256,184384.25
2257,187211.5
2258,170355.97
2259,172014.95
2260,178061.1
2261,170635.81
2262,231750.94
2263,350031.62
2264,419094.47
2265,180069.22
2266,316660.12
2267,382672.2
2268,375071.28
2269,159008.5
2270,197060.53
2271,235008.84
2272,212638.3
2273,168545.58
2274,171107.33
2275,173608.33
2276,178709.02
2277,180127.69
2278,154029.5
2279,133652.06
2280,137038.31
2281,166799.95
2282,183182.39
2283,106960.3
2284,118662.58
2285,140735.98
2286,120714.16
2287,348229.1
2288,283088.0
2289,410998.84
2290,440336.4
2291,309686.0
2292,414631.7
2293,529314.06
2294,462974.25
2295,475123.97
2296,307933.53
2297,317076.6
2298,281465.72
2299,412187.72
2300,328140.25
2301,284561.47
2302,234239.55
2303,233190.94
2304,262034.72
2305,175799.97
2306,174087.16
2307,184749.2
2308,203588.08
2309,289819.84
2310,207806.66
2311,193034.4
2312,202007.06
2313,176546.14
2314,163845.81
2315,172166.77
2316,205486.62
2317,186950.17
2318,179344.72
2319,175399.98
2320,191985.38
2321,236314.42
2322,178702.78
2323,193766.52
2324,168907.97
2325,213600.98
2326,164107.34
2327,203856.89
2328,235309.88
2329,185459.39
2330,178074.64
2331,358016.3
2332,438995.2
2333,331801.06
2334,258452.52
2335,272486.72
2336,325229.72
2337,222598.64
2338,299868.28
2339,215608.14
2340,408065.34
2341,225461.3
2342,246688.11
2343,222272.4
2344,229555.03
2345,233270.17
2346,228444.84
2347,213808.31
2348,228604.38
2349,172951.23
2350,317107.0
2351,274445.47
2352,249150.94
2353,235733.23
2354,142857.44
2355,151665.06
2356,157358.6
2357,201707.5
2358,201747.89
2359,123828.266
2360,114458.414
2361,139612.58
2362,300369.25
2363,135630.64
2364,144623.92
2365,239116.81
2366,178436.69
2367,213969.62
2368,205715.8
2369,216617.94
2370,174974.02
2371,169542.64
2372,188576.34
2373,289733.53
2374,300573.62
2375,258951.97
2376,276511.7
2377,392978.38
2378,135318.69
2379,177568.23
2380,142234.0
2381,156364.53
2382,201263.23
2383,205597.55
2384,255457.4
2385,156721.8
2386,139055.92
2387,131546.55
2388,105295.51
2389,131451.62
2390,162182.56
2391,139671.42
2392,114003.51
2393,161542.27
2394,143458.02
2395,203611.69
2396,145928.73
2397,225935.1
2398,132519.16
2399,48784.438
2400,56299.99
2401,110680.055
2402,136652.17
2403,124909.41
2404,140522.3
2405,160111.94
2406,147277.05
2407,124385.25
2408,139121.86
2409,127024.984
2410,180377.53
2411,117128.59
2412,171629.14
2413,127870.26
2414,152077.56
2415,121268.195
2416,131754.89
2417,129140.44
2418,124457.32
2419,129503.23
2420,121420.84
2421,153772.22
2422,118806.125
2423,127148.3
2424,179011.7
2425,232237.53
2426,123534.14
2427,151414.14
2428,176866.2
2429,112363.086
2430,127909.79
2431,113964.93
2432,142148.77
2433,148148.1
2434,136095.97
2435,148687.48
2436,93801.09
2437,112202.64
2438,125348.65
2439,101014.47
2440,120720.625
2441,96621.516
2442,101825.83
2443,116518.23
2444,127479.85
2445,85490.33
2446,131356.55
2447,190640.8
2448,136416.27
2449,112091.586
2450,155523.19
2451,131410.72
2452,211152.14
2453,101354.34
2454,123671.4
2455,113900.29
2456,136416.77
2457,124365.91
2458,123291.34
2459,104619.06
2460,146262.25
2461,117998.016
2462,140610.17
2463,119438.11
2464,165200.44
2465,138206.6
2466,104774.49
2467,144346.69
2468,81057.71
2469,81222.445
2470,174175.64
2471,239480.81
2472,179710.6
2473,110620.02
2474,89404.195
2475,236514.89
2476,103180.32
2477,133697.05
2478,167416.05
2479,107737.46
2480,164388.64
2481,124672.06
2482,120098.91
2483,118825.94
2484,123958.39
2485,130502.01
2486,159912.12
2487,196757.75
2488,147530.55
2489,154731.69
2490,159255.28
2491,93961.76
2492,175508.03
2493,154488.39
2494,192633.72
2495,88369.51
2496,225203.84
2497,157730.47
2498,107421.18
2499,95167.734
2500,127669.09
2501,134963.14
2502,173512.44
2503,80462.56
2504,206976.98
2505,222176.55
2506,254852.83
2507,327715.72
2508,260550.31
2509,228698.89
2510,226298.0
2511,176470.55
2512,212101.61
2513,208491.84
2514,245110.66
2515,157285.78
2516,165889.05
2517,140751.48
2518,154279.17
2519,223283.05
2520,213659.58
2521,199782.06
2522,221488.6
2523,123249.74
2524,145157.61
2525,147393.45
2526,134937.17
2527,122453.21
2528,125737.41
2529,133403.14
2530,116101.414
2531,240792.3
2532,228570.36
2533,192449.11
2534,238170.4
2535,308343.4
2536,259274.7
2537,250341.72
2538,183605.52
2539,181547.77
2540,177351.42
2541,179611.06
2542,163609.28
2543,125801.484
2544,140854.16
2545,143163.28
2546,134631.44
2547,128882.695
2548,158352.56
2549,159828.62
2550,656443.06
2551,140252.89
2552,120320.91
2553,63142.926
2554,100801.19
2555,120814.43
2556,89678.22
2557,92170.695
2558,172109.17
2559,135566.38
2560,135181.1
2561,146289.92
2562,130243.2
2563,150202.95
2564,183625.36
2565,133931.52
2566,164205.22
2567,113636.16
2568,201481.05
2569,223178.86
2570,134424.23
2571,200711.67
2572,188247.81
2573,260334.73
2574,248142.78
2575,127383.53
2576,134279.78
2577,163638.75
2578,90264.305
2579,68958.76
2580,134209.67
2581,129355.695
2582,111324.445
2583,274862.97
2584,164074.48
2585,186047.64
2586,211922.97
2587,205909.58
2588,157605.78
2589,146681.14
2590,207728.38
2591,217021.2
2592,222564.84
2593,276863.62
2594,183613.64
2595,192194.34
2596,351946.0
2597,173541.67
2598,286727.38
2599,269091.12
2600,164400.97
2601,138552.02
2602,84683.64
2603,95360.86
2604,89867.305
2605,75727.04
2606,147073.77
2607,189575.16
2608,216246.45
2609,169203.61
2610,115738.73
2611,156596.73
2612,157890.05
2613,127659.71
2614,120386.87
2615,150001.77
2616,146869.28
2617,188824.67
2618,198892.08
2619,230221.02
2620,189203.8
2621,185452.48
2622,185442.64
2623,243689.55
2624,276386.75
2625,288477.5
2626,162714.33
2627,166761.8
2628,457975.62
2629,444140.72
2630,384676.7
2631,410561.94
2632,449478.03
2633,326252.12
2634,379865.3
2635,151653.92
2636,183262.92
2637,164424.8
2638,268670.4
2639,204896.75
2640,155913.92
2641,93738.805
2642,185466.75
2643,114033.81
2644,139187.97
2645,102397.5
2646,93293.125
2647,108138.69
2648,138135.45
2649,149286.94
2650,136349.97
2651,147309.7
2652,425115.62
2653,252114.42
2654,282533.53
2655,371885.38
2656,328185.9
2657,317778.34
2658,278142.34
2659,318918.62
2660,329039.62
2661,350237.8
2662,361022.88
2663,286787.3
2664,280407.8
2665,318829.47
2666,266287.94
2667,167754.94
2668,174156.17
2669,174428.52
2670,296604.12
2671,175488.89
2672,182622.03
2673,214413.12
2674,218903.95
2675,161910.53
2676,181010.66
2677,196412.4
2678,279523.03
2679,274665.9
2680,291161.4
2681,444004.0
2682,352044.62
2683,505662.56
2684,308997.47
2685,373427.2
2686,257099.33
2687,340706.94
2688,228016.62
2689,208036.16
2690,520897.2
2691,187602.02
2692,135195.44
2693,190722.69
2694,119398.52
2695,187066.25
2696,169934.75
2697,185044.64
2698,198863.67
2699,180715.48
2700,159428.44
2701,143891.58
2702,115801.53
2703,137984.08
2704,145383.58
2705,126930.8
2706,120053.14
2707,124593.59
2708,140846.27
2709,115712.43
2710,128889.01
2711,280813.78
2712,368616.75
2713,165557.39
2714,148700.22
2715,170738.75
2716,138110.48
2717,187031.95
2718,227389.81
2719,148978.62
2720,177107.67
2721,138326.05
2722,154360.67
2723,149510.11
2724,129276.96
2725,139846.62
2726,148449.33
2727,181547.25
2728,168629.25
2729,153022.14
2730,146463.62
2731,121579.375
2732,126155.22
2733,163212.4
2734,148332.89
2735,131895.89
2736,146675.55
2737,125981.59
2738,128255.164
2739,158691.23
2740,136144.33
2741,147230.53
2742,154008.27
2743,152218.19
2744,139420.64
2745,130884.65
2746,137385.31
2747,157320.88
2748,126066.84
2749,141676.02
2750,141496.88
2751,132551.25
2752,223688.06
2753,163643.78
2754,293431.5
2755,124232.71
2756,92830.91
2757,74542.52
2758,80787.4
2759,151411.67
2760,127735.14
2761,142746.72
2762,138561.62
2763,193203.25
2764,172843.05
2765,276780.34
2766,162682.92
2767,89459.95
2768,126406.83
2769,115583.766
2770,141000.73
2771,113367.31
2772,122923.6
2773,152416.89
2774,142753.73
2775,123335.6
2776,149349.02
2777,144556.2
2778,113364.59
2779,120146.75
2780,110289.1
2781,100080.18
2782,89524.984
2783,106972.14
2784,117569.35
2785,129220.28
2786,71449.836
2787,126227.836
2788,70531.56
2789,191014.28
2790,97103.74
2791,109803.73
2792,56529.477
2793,191492.86
2794,100427.75
2795,116337.76
2796,107595.92
2797,196845.27
2798,118604.63
2799,113988.375
2800,54530.344
2801,106559.555
2802,140011.62
2803,155063.28
2804,151231.86
2805,91417.15
2806,79044.805
2807,143155.14
2808,162760.48
2809,136906.17
2810,135891.94
2811,157532.47
2812,147018.61
2813,141791.6
2814,143116.52
2815,111496.51
2816,283599.75
2817,156216.38
2818,128144.2
2819,169742.27
2820,144055.55
2821,90610.42
2822,204532.98
2823,318164.1
2824,216455.97
2825,157816.45
2826,121816.45
2827,140906.75
2828,234625.12
2829,195647.8
2830,251960.78
2831,177927.95
2832,245009.52
2833,288990.78
2834,216115.8
2835,207328.2
2836,189540.38
2837,161849.83
2838,142805.52
2839,192230.34
2840,188049.8
2841,204542.83
2842,220805.7
2843,151052.25
2844,163576.72
2845,116232.78
2846,210182.34
2847,193819.25
2848,237211.62
2849,208496.83
2850,289055.88
2851,232178.1
2852,236640.31
2853,233957.83
2854,139594.69
2855,205074.94
2856,209405.44
2857,181996.39
2858,199805.4
2859,128647.45
2860,132631.0
2861,124459.06
2862,190496.33
2863,123637.01
2864,251538.81
2865,141982.52
2866,150808.84
2867,94411.08
2868,97943.39
2869,112485.44
2870,169654.67
2871,81508.195
2872,46841.17
2873,93966.32
2874,145724.53
2875,107009.336
2876,152867.47
2877,136786.8
2878,181370.3
2879,150883.94
2880,91753.54
2881,172037.64
2882,182028.0
2883,189242.12
2884,216348.52
2885,213511.08
2886,224054.67
2887,99377.44
2888,132333.92
2889,48731.574
2890,86446.25
2891,133405.77
2892,52771.297
2893,99103.24
2894,51051.793
2895,296466.97
2896,253095.5
2897,214403.0
2898,146871.5
2899,208774.62
2900,163352.4
2901,226363.34
2902,192699.25
2903,346793.56
2904,393097.03
2905,116319.76
2906,184011.6
2907,110684.734
2908,124372.48
2909,158423.12
2910,89022.45
2911,84848.414
2912,145580.94
2913,89643.41
2914,75405.57
2915,84334.12
2916,88402.61
2917,180913.95
2918,115641.734
2919,227164.25
